"paper","long_cite","short_cite","doi","expt_num","expt_cond","pretty_cond_name","subj","specific_subject_id","sex","agedays","order","exposure_phase","train1","train2","train3","train4","train5","train6","train7","train8","train9","train10","train11","train12","train13","train14","last_train_trial","last_train_looking","expected1","expected2","expected3","unexpected1","unexpected2","unexpected3","num_trials","exp_or_control","equal_per_nov","domain","principle","PI_group","stim_loop","paper_expt_info","data_contains_all_trials"
"skerry_2013","Skerry, A. E., Carey, S. E., & Spelke, E. S. (2013). First-person action experience reveals sensitivity to action efficiency in prereaching infants. Proceedings of the National Academy of Sciences, 110(46), 18728-18733.","Skerry, Carey, & Spelke (2013)","10.1073/pnas.1312322110","3","3","Skerry et al (2013) Exp 3","4","skerry_2013.3.3.4","f",108,"exp","habituation",9.6,4.6,8.8,5,2.7,3.2,1.4,2.7,3.3,NA,NA,NA,NA,NA,"9",3.3,45,14.3,6.9,19.8,20,7.2,6,"control","no","psychology","constraints","spelke","no","skerry_2013.3.3","yes"
"skerry_2013","Skerry, A. E., Carey, S. E., & Spelke, E. S. (2013). First-person action experience reveals sensitivity to action efficiency in prereaching infants. Proceedings of the National Academy of Sciences, 110(46), 18728-18733.","Skerry, Carey, & Spelke (2013)","10.1073/pnas.1312322110","3","3","Skerry et al (2013) Exp 3","5","skerry_2013.3.3.5","f",104,"unexp","habituation",7.9,9.8,28.8,8.1,13.2,10.2,NA,NA,NA,NA,NA,NA,NA,NA,"6",10.2,32.8,15.7,1.6,29.3,7.2,3,6,"control","no","psychology","constraints","spelke","no","skerry_2013.3.3","yes"
"skerry_2013","Skerry, A. E., Carey, S. E., & Spelke, E. S. (2013). First-person action experience reveals sensitivity to action efficiency in prereaching infants. Proceedings of the National Academy of Sciences, 110(46), 18728-18733.","Skerry, Carey, & Spelke (2013)","10.1073/pnas.1312322110","3","3","Skerry et al (2013) Exp 3","7","skerry_2013.3.3.7","m",93,"exp","habituation",11.2,22.8,10.1,21.4,16.5,9.6,7.7,7.5,15.5,41,21.9,6.6,NA,NA,"12",6.6,8.2,8.9,16.4,6.8,9.3,8.3,6,"control","no","psychology","constraints","spelke","no","skerry_2013.3.3","yes"
"skerry_2013","Skerry, A. E., Carey, S. E., & Spelke, E. S. (2013). First-person action experience reveals sensitivity to action efficiency in prereaching infants. Proceedings of the National Academy of Sciences, 110(46), 18728-18733.","Skerry, Carey, & Spelke (2013)","10.1073/pnas.1312322110","3","3","Skerry et al (2013) Exp 3","10","skerry_2013.3.3.10","f",104,"unexp","habituation",44.1,19.8,11.3,9.6,17.6,10.5,8.6,2.2,NA,NA,NA,NA,NA,NA,"8",2.2,37.8,9.6,12.1,18.1,3.9,33.8,6,"control","no","psychology","constraints","spelke","no","skerry_2013.3.3","yes"
"skerry_2013","Skerry, A. E., Carey, S. E., & Spelke, E. S. (2013). First-person action experience reveals sensitivity to action efficiency in prereaching infants. Proceedings of the National Academy of Sciences, 110(46), 18728-18733.","Skerry, Carey, & Spelke (2013)","10.1073/pnas.1312322110","3","3","Skerry et al (2013) Exp 3","11","skerry_2013.3.3.11","f",97,"unexp","habituation",10.7,11.1,13.8,11.7,10.7,8.8,11.3,6.5,7.3,11.2,8.2,12.1,NA,NA,"12",12.1,45,12.7,23.8,45,34.3,9.4,6,"control","no","psychology","constraints","spelke","no","skerry_2013.3.3","yes"
"skerry_2013","Skerry, A. E., Carey, S. E., & Spelke, E. S. (2013). First-person action experience reveals sensitivity to action efficiency in prereaching infants. Proceedings of the National Academy of Sciences, 110(46), 18728-18733.","Skerry, Carey, & Spelke (2013)","10.1073/pnas.1312322110","3","3","Skerry et al (2013) Exp 3","12","skerry_2013.3.3.12","m",120,"exp","habituation",18.2,22.9,19.6,11.5,22.7,44.9,20.6,14.4,13.3,24.6,24.7,NA,NA,NA,"11",24.7,10.4,41.6,20.6,9,7.3,13.5,6,"control","no","psychology","constraints","spelke","no","skerry_2013.3.3","yes"
"skerry_2013","Skerry, A. E., Carey, S. E., & Spelke, E. S. (2013). First-person action experience reveals sensitivity to action efficiency in prereaching infants. Proceedings of the National Academy of Sciences, 110(46), 18728-18733.","Skerry, Carey, & Spelke (2013)","10.1073/pnas.1312322110","3","3","Skerry et al (2013) Exp 3","15","skerry_2013.3.3.15","m",105,"unexp","habituation",14.2,10,18.7,12.1,11.8,7.5,9.6,15.5,11.5,31,25.2,12.3,NA,NA,"12",12.3,7.6,6.5,14.7,14.5,5.1,12.5,6,"control","no","psychology","constraints","spelke","no","skerry_2013.3.3","yes"
"skerry_2013","Skerry, A. E., Carey, S. E., & Spelke, E. S. (2013). First-person action experience reveals sensitivity to action efficiency in prereaching infants. Proceedings of the National Academy of Sciences, 110(46), 18728-18733.","Skerry, Carey, & Spelke (2013)","10.1073/pnas.1312322110","3","3","Skerry et al (2013) Exp 3","16","skerry_2013.3.3.16","m",107,"exp","habituation",8.9,45,27.4,45,45,45,7.8,45,43.7,22.9,37.6,45,NA,NA,"12",45,5.3,9.7,4.2,6.1,3.4,4,6,"control","no","psychology","constraints","spelke","no","skerry_2013.3.3","yes"
"skerry_2013","Skerry, A. E., Carey, S. E., & Spelke, E. S. (2013). First-person action experience reveals sensitivity to action efficiency in prereaching infants. Proceedings of the National Academy of Sciences, 110(46), 18728-18733.","Skerry, Carey, & Spelke (2013)","10.1073/pnas.1312322110","3","3","Skerry et al (2013) Exp 3","17","skerry_2013.3.3.17","f",110,"unexp","habituation",25.1,12.4,11.7,9,10.9,8.8,6.9,7.9,22.9,19.3,11.3,28.5,NA,NA,"12",28.5,9.6,2.7,18,12,16.3,17,6,"control","no","psychology","constraints","spelke","no","skerry_2013.3.3","yes"
"skerry_2013","Skerry, A. E., Carey, S. E., & Spelke, E. S. (2013). First-person action experience reveals sensitivity to action efficiency in prereaching infants. Proceedings of the National Academy of Sciences, 110(46), 18728-18733.","Skerry, Carey, & Spelke (2013)","10.1073/pnas.1312322110","3","3","Skerry et al (2013) Exp 3","18","skerry_2013.3.3.18","f",118,"exp","habituation",30.8,39.4,27.6,20.2,9.8,8.9,NA,NA,NA,NA,NA,NA,NA,NA,"6",8.9,2.9,2.1,1.9,2.4,2.3,1.9,6,"control","no","psychology","constraints","spelke","no","skerry_2013.3.3","yes"
"skerry_2013","Skerry, A. E., Carey, S. E., & Spelke, E. S. (2013). First-person action experience reveals sensitivity to action efficiency in prereaching infants. Proceedings of the National Academy of Sciences, 110(46), 18728-18733.","Skerry, Carey, & Spelke (2013)","10.1073/pnas.1312322110","3","3","Skerry et al (2013) Exp 3","19","skerry_2013.3.3.19","m",113,"unexp","habituation",17,14.5,22.6,14.6,30.4,11.4,32.1,25.1,16,6.8,31.1,13.7,NA,NA,"12",13.7,8.8,9.7,6.7,10.7,19.9,4.9,6,"control","no","psychology","constraints","spelke","no","skerry_2013.3.3","yes"
"skerry_2013","Skerry, A. E., Carey, S. E., & Spelke, E. S. (2013). First-person action experience reveals sensitivity to action efficiency in prereaching infants. Proceedings of the National Academy of Sciences, 110(46), 18728-18733.","Skerry, Carey, & Spelke (2013)","10.1073/pnas.1312322110","3","3","Skerry et al (2013) Exp 3","20","skerry_2013.3.3.20","f",108,"exp","habituation",5.9,8.2,7.5,4.1,5.9,8.9,41.3,7.2,6.6,7.5,13.6,12.4,NA,NA,"12",12.4,8.7,10.4,5.4,11.5,12.1,12.6,6,"control","no","psychology","constraints","spelke","no","skerry_2013.3.3","yes"
"skerry_2013","Skerry, A. E., Carey, S. E., & Spelke, E. S. (2013). First-person action experience reveals sensitivity to action efficiency in prereaching infants. Proceedings of the National Academy of Sciences, 110(46), 18728-18733.","Skerry, Carey, & Spelke (2013)","10.1073/pnas.1312322110","3","3","Skerry et al (2013) Exp 3","22","skerry_2013.3.3.22","m",118,"exp","habituation",45,32.6,9.2,29.8,16.5,35.7,45,16,45,7,45,9.4,NA,NA,"12",9.4,19,9.6,14.7,7.7,8.4,6.5,6,"control","no","psychology","constraints","spelke","no","skerry_2013.3.3","yes"
"skerry_2013","Skerry, A. E., Carey, S. E., & Spelke, E. S. (2013). First-person action experience reveals sensitivity to action efficiency in prereaching infants. Proceedings of the National Academy of Sciences, 110(46), 18728-18733.","Skerry, Carey, & Spelke (2013)","10.1073/pnas.1312322110","3","3","Skerry et al (2013) Exp 3","23","skerry_2013.3.3.23","m",118,"exp","habituation",12.9,3.5,45,6.5,11.7,16.5,13.9,8.2,24,24.6,11.8,13.1,NA,NA,"12",13.1,5.1,4.9,12.2,6.4,5,19.1,6,"control","no","psychology","constraints","spelke","no","skerry_2013.3.3","yes"
"skerry_2013","Skerry, A. E., Carey, S. E., & Spelke, E. S. (2013). First-person action experience reveals sensitivity to action efficiency in prereaching infants. Proceedings of the National Academy of Sciences, 110(46), 18728-18733.","Skerry, Carey, & Spelke (2013)","10.1073/pnas.1312322110","3","3","Skerry et al (2013) Exp 3","24","skerry_2013.3.3.24","f",121,"unexp","habituation",18.2,8.7,7.9,6,16.5,15.2,8.3,12.5,4.4,7.6,10,10,NA,NA,"12",10,43.6,13.7,14.8,18.6,41.9,29,6,"control","no","psychology","constraints","spelke","no","skerry_2013.3.3","yes"
"skerry_2013","Skerry, A. E., Carey, S. E., & Spelke, E. S. (2013). First-person action experience reveals sensitivity to action efficiency in prereaching infants. Proceedings of the National Academy of Sciences, 110(46), 18728-18733.","Skerry, Carey, & Spelke (2013)","10.1073/pnas.1312322110","3","3","Skerry et al (2013) Exp 3","25","skerry_2013.3.3.25","m",111,"exp","habituation",44,30,22.1,45,45,24,34.9,4.7,38.3,12.8,16.1,14.7,NA,NA,"12",14.7,37.5,14.8,3.1,5.8,8.4,5.2,6,"control","no","psychology","constraints","spelke","no","skerry_2013.3.3","yes"
"skerry_2013","Skerry, A. E., Carey, S. E., & Spelke, E. S. (2013). First-person action experience reveals sensitivity to action efficiency in prereaching infants. Proceedings of the National Academy of Sciences, 110(46), 18728-18733.","Skerry, Carey, & Spelke (2013)","10.1073/pnas.1312322110","3","3","Skerry et al (2013) Exp 3","26","skerry_2013.3.3.26","m",91,"exp","habituation",45,5,2.1,19.4,7.1,23.9,8.8,10.4,45,14.9,45,37.8,NA,NA,"12",37.8,25.3,23.8,7.1,28.1,2.8,13.6,6,"control","no","psychology","constraints","spelke","no","skerry_2013.3.3","yes"
"skerry_2013","Skerry, A. E., Carey, S. E., & Spelke, E. S. (2013). First-person action experience reveals sensitivity to action efficiency in prereaching infants. Proceedings of the National Academy of Sciences, 110(46), 18728-18733.","Skerry, Carey, & Spelke (2013)","10.1073/pnas.1312322110","3","3","Skerry et al (2013) Exp 3","27","skerry_2013.3.3.27","f",104,"unexp","habituation",11.7,6.8,8.8,6.3,8.1,7.8,27.5,7.4,9.3,6.9,20.4,8.5,NA,NA,"12",8.5,9.2,4.7,13.9,6.4,7.1,4.6,6,"control","no","psychology","constraints","spelke","no","skerry_2013.3.3","yes"
"skerry_2013","Skerry, A. E., Carey, S. E., & Spelke, E. S. (2013). First-person action experience reveals sensitivity to action efficiency in prereaching infants. Proceedings of the National Academy of Sciences, 110(46), 18728-18733.","Skerry, Carey, & Spelke (2013)","10.1073/pnas.1312322110","4","4","Skerry et al (2013) Exp 4","1","skerry_2013.4.4.1","f",107,"unexp","habituation",4.5,2.9,4.8,7.9,2.8,5.7,10,6.4,6.2,4.7,4.8,3.2,NA,NA,"12",3.2,7.2,8.4,5.7,5.4,5.9,9.8,6,"experimental","no","psychology","constraints","spelke","no","skerry_2013.4.4","yes"
"skerry_2013","Skerry, A. E., Carey, S. E., & Spelke, E. S. (2013). First-person action experience reveals sensitivity to action efficiency in prereaching infants. Proceedings of the National Academy of Sciences, 110(46), 18728-18733.","Skerry, Carey, & Spelke (2013)","10.1073/pnas.1312322110","4","4","Skerry et al (2013) Exp 4","3","skerry_2013.4.4.3","f",111,"unexp","habituation",17.3,22.9,9.6,30.2,11.8,25.6,18.4,21.6,11.7,20.8,8.9,13.3,NA,NA,"12",13.3,10.2,18.1,8.1,24,7.6,6.3,6,"experimental","no","psychology","constraints","spelke","no","skerry_2013.4.4","yes"
"skerry_2013","Skerry, A. E., Carey, S. E., & Spelke, E. S. (2013). First-person action experience reveals sensitivity to action efficiency in prereaching infants. Proceedings of the National Academy of Sciences, 110(46), 18728-18733.","Skerry, Carey, & Spelke (2013)","10.1073/pnas.1312322110","4","4","Skerry et al (2013) Exp 4","5","skerry_2013.4.4.5","m",118,"unexp","habituation",16.1,9.1,7.8,6.5,6.8,13.3,13.2,8.8,8.3,7.9,21.7,7.7,NA,NA,"12",7.7,9.3,11.1,2.3,9.8,6.8,2.5,6,"experimental","no","psychology","constraints","spelke","no","skerry_2013.4.4","yes"
"skerry_2013","Skerry, A. E., Carey, S. E., & Spelke, E. S. (2013). First-person action experience reveals sensitivity to action efficiency in prereaching infants. Proceedings of the National Academy of Sciences, 110(46), 18728-18733.","Skerry, Carey, & Spelke (2013)","10.1073/pnas.1312322110","4","4","Skerry et al (2013) Exp 4","8","skerry_2013.4.4.8","f",114,"exp","habituation",17.4,6.3,16,9.3,17.6,34.5,11.8,13.5,25.6,13.7,7.4,6.9,NA,NA,"12",6.9,7.2,9.5,5.2,21.7,7.7,5,6,"experimental","no","psychology","constraints","spelke","no","skerry_2013.4.4","yes"
"skerry_2013","Skerry, A. E., Carey, S. E., & Spelke, E. S. (2013). First-person action experience reveals sensitivity to action efficiency in prereaching infants. Proceedings of the National Academy of Sciences, 110(46), 18728-18733.","Skerry, Carey, & Spelke (2013)","10.1073/pnas.1312322110","4","4","Skerry et al (2013) Exp 4","9","skerry_2013.4.4.9","m",119,"exp","habituation",9.1,8.6,7.2,13.4,8.6,9.8,10.1,13.1,17.8,7.2,4.8,12.4,NA,NA,"12",12.4,9.5,4.7,6.5,8.6,12.5,12.4,6,"experimental","no","psychology","constraints","spelke","no","skerry_2013.4.4","yes"
"skerry_2013","Skerry, A. E., Carey, S. E., & Spelke, E. S. (2013). First-person action experience reveals sensitivity to action efficiency in prereaching infants. Proceedings of the National Academy of Sciences, 110(46), 18728-18733.","Skerry, Carey, & Spelke (2013)","10.1073/pnas.1312322110","4","4","Skerry et al (2013) Exp 4","13","skerry_2013.4.4.13","m",115,"exp","habituation",15.3,13,19.6,30.3,9,8.8,16.1,11.2,11.9,9.2,6.7,8.2,NA,NA,"12",8.2,12.3,5.3,6,5.8,5,25.9,6,"experimental","no","psychology","constraints","spelke","no","skerry_2013.4.4","yes"
"skerry_2013","Skerry, A. E., Carey, S. E., & Spelke, E. S. (2013). First-person action experience reveals sensitivity to action efficiency in prereaching infants. Proceedings of the National Academy of Sciences, 110(46), 18728-18733.","Skerry, Carey, & Spelke (2013)","10.1073/pnas.1312322110","4","4","Skerry et al (2013) Exp 4","14","skerry_2013.4.4.14","f",112,"unexp","habituation",10.3,5.2,13.9,8,11.9,6.8,8.7,9.5,5.4,5.9,5.2,5.4,NA,NA,"12",5.4,20.1,3.2,5.9,5.6,7,6.3,6,"experimental","no","psychology","constraints","spelke","no","skerry_2013.4.4","yes"
"skerry_2013","Skerry, A. E., Carey, S. E., & Spelke, E. S. (2013). First-person action experience reveals sensitivity to action efficiency in prereaching infants. Proceedings of the National Academy of Sciences, 110(46), 18728-18733.","Skerry, Carey, & Spelke (2013)","10.1073/pnas.1312322110","4","4","Skerry et al (2013) Exp 4","18","skerry_2013.4.4.18","m",103,"unexp","habituation",5.2,17.9,7.1,6.5,6.9,5.4,5.7,4.7,21,8.2,12.1,4.5,NA,NA,"12",4.5,44.1,10.2,7.8,21.4,45,11.2,6,"experimental","no","psychology","constraints","spelke","no","skerry_2013.4.4","yes"
"skerry_2013","Skerry, A. E., Carey, S. E., & Spelke, E. S. (2013). First-person action experience reveals sensitivity to action efficiency in prereaching infants. Proceedings of the National Academy of Sciences, 110(46), 18728-18733.","Skerry, Carey, & Spelke (2013)","10.1073/pnas.1312322110","4","4","Skerry et al (2013) Exp 4","20","skerry_2013.4.4.20","f",94,"exp","habituation",25.3,11.4,16.9,11.2,9.1,9.1,6.8,NA,NA,NA,NA,NA,NA,NA,"7",6.8,5.7,5.4,5.4,28.8,9.1,7.4,6,"experimental","no","psychology","constraints","spelke","no","skerry_2013.4.4","yes"
"skerry_2013","Skerry, A. E., Carey, S. E., & Spelke, E. S. (2013). First-person action experience reveals sensitivity to action efficiency in prereaching infants. Proceedings of the National Academy of Sciences, 110(46), 18728-18733.","Skerry, Carey, & Spelke (2013)","10.1073/pnas.1312322110","4","4","Skerry et al (2013) Exp 4","25","skerry_2013.4.4.25","m",117,"exp","habituation",21.7,27.9,42.4,45,34.4,37,20,17.2,20.3,5.4,NA,NA,NA,NA,"10",5.4,11.5,7.7,16.9,14,12.2,17.6,6,"experimental","no","psychology","constraints","spelke","no","skerry_2013.4.4","yes"
"skerry_2013","Skerry, A. E., Carey, S. E., & Spelke, E. S. (2013). First-person action experience reveals sensitivity to action efficiency in prereaching infants. Proceedings of the National Academy of Sciences, 110(46), 18728-18733.","Skerry, Carey, & Spelke (2013)","10.1073/pnas.1312322110","4","4","Skerry et al (2013) Exp 4","27","skerry_2013.4.4.27","f",118,"unexp","habituation",11.3,7.4,7.7,6.3,4.8,5,13.4,17.1,5,4.4,19.9,22.7,NA,NA,"12",22.7,2.3,8,5,4.2,10.2,6.1,6,"experimental","no","psychology","constraints","spelke","no","skerry_2013.4.4","yes"
"skerry_2013","Skerry, A. E., Carey, S. E., & Spelke, E. S. (2013). First-person action experience reveals sensitivity to action efficiency in prereaching infants. Proceedings of the National Academy of Sciences, 110(46), 18728-18733.","Skerry, Carey, & Spelke (2013)","10.1073/pnas.1312322110","4","4","Skerry et al (2013) Exp 4","30","skerry_2013.4.4.30","m",118,"unexp","habituation",8.2,16,13.7,7.3,5.6,6.4,5,NA,NA,NA,NA,NA,NA,NA,"7",5,10.5,14.2,6.4,31.3,9.8,16,6,"experimental","no","psychology","constraints","spelke","no","skerry_2013.4.4","yes"
"skerry_2013","Skerry, A. E., Carey, S. E., & Spelke, E. S. (2013). First-person action experience reveals sensitivity to action efficiency in prereaching infants. Proceedings of the National Academy of Sciences, 110(46), 18728-18733.","Skerry, Carey, & Spelke (2013)","10.1073/pnas.1312322110","4","4","Skerry et al (2013) Exp 4","32","skerry_2013.4.4.32","m",112,"exp","habituation",36.7,20.6,13.7,6.6,8,9.9,NA,NA,NA,NA,NA,NA,NA,NA,"6",9.9,5.2,4.5,4.9,7,5.8,14.9,6,"experimental","no","psychology","constraints","spelke","no","skerry_2013.4.4","yes"
"skerry_2013","Skerry, A. E., Carey, S. E., & Spelke, E. S. (2013). First-person action experience reveals sensitivity to action efficiency in prereaching infants. Proceedings of the National Academy of Sciences, 110(46), 18728-18733.","Skerry, Carey, & Spelke (2013)","10.1073/pnas.1312322110","4","4","Skerry et al (2013) Exp 4","37","skerry_2013.4.4.37","f",116,"exp","habituation",5.6,7.6,11.2,15.4,6.3,10.4,26.2,7.6,6.3,13,NA,NA,NA,NA,"10",13,6.8,6.5,9.2,9.2,6.2,20,6,"experimental","no","psychology","constraints","spelke","no","skerry_2013.4.4","yes"
"skerry_2013","Skerry, A. E., Carey, S. E., & Spelke, E. S. (2013). First-person action experience reveals sensitivity to action efficiency in prereaching infants. Proceedings of the National Academy of Sciences, 110(46), 18728-18733.","Skerry, Carey, & Spelke (2013)","10.1073/pnas.1312322110","4","4","Skerry et al (2013) Exp 4","38","skerry_2013.4.4.38","m",120,"exp","habituation",18.7,11.7,13.5,9.1,15.2,5.8,5.2,10.7,12.8,11.8,7.3,12.8,NA,NA,"12",12.8,9.1,6.7,3.3,6.1,4.5,20.8,6,"experimental","no","psychology","constraints","spelke","no","skerry_2013.4.4","yes"
"skerry_2013","Skerry, A. E., Carey, S. E., & Spelke, E. S. (2013). First-person action experience reveals sensitivity to action efficiency in prereaching infants. Proceedings of the National Academy of Sciences, 110(46), 18728-18733.","Skerry, Carey, & Spelke (2013)","10.1073/pnas.1312322110","4","4","Skerry et al (2013) Exp 4","40","skerry_2013.4.4.40","m",98,"unexp","habituation",5.7,3.3,4.2,7.4,3.8,4.4,4.1,6.8,7.6,21.1,13,6.9,NA,NA,"12",6.9,7,5.6,4.7,17.6,12.4,19.9,6,"experimental","no","psychology","constraints","spelke","no","skerry_2013.4.4","yes"
